order_id,order_date,customer_id,product_id,category,quantity,price_per_unit,payment_method,total_order_value,order_status
183,4/26/2025,183,06540-EL-221,Fitness,11,83,PayPal,822.43,Returned
184,5/11/2025,184,90536-SX-292,Toys,,38,Google Pay,336.76,Completed
185,11/12/2024,185,73955-SD-181,Food - Pasta,977,146,Apple Pay,170.96,Cancelled
186,4/26/2025,186,25500-MO-270,Food - Dairy,572,174,credit card,842.66,Completed
187,2/18/2025,187,65347-QS-759,Food - Snacks,811,190,Apple Pay,280.35,Returned
188,7/18/2025,188,13747-RM-285,Food - Vegetables,291,354,credit card,318.12,Completed
189,11/30/2024,189,75569-HF-225,Outdoor,964,423,debit card,231.31,Cancelled
190,3/16/2025,190,98981-PM-662,Food - Pasta,625,262,,966.46,Pending
191,10/13/2024,191,24422-XR-500,Books,498,,Venmo,721.61,Completed
192,4/14/2025,192,37423-ZL-340,Food - Frozen,839,25,credit card,642.4,Pending
193,2/21/2025,193,88664-PN-830,Food - Canned Goods,506,303,credit card,441.66,Returned
194,3/1/2025,194,41522-AC-767,Food - Bakery,918,361,credit card,434.62,Completed
195,5/22/2025,195,36586-XE-746,Art Supplies,968,207,credit card,85.31,Completed
196,1/23/2025,196,83211-FE-311,Food - Snacks,998,,Apple Pay,339.81,Completed
197,4/21/2025,197,03817-QG-107,Food - Condiments,964,280,credit card,779.59,Pending
198,2/3/2025,198,32477-AD-630,Kitchen,352,41,debit card,346.64,Completed
199,8/30/2024,199,20845-XP-526,Outdoor,159,49,credit card,755.96,Pending
200,1/5/2025,200,72713-KN-030,Food - Grains,839,169,Venmo,882.57,Completed
201,10/31/2024,201,16759-FK-604,Outdoor,331,268,,448.33,Completed
202,8/8/2024,202,38604-KV-340,Home,444,195,Apple Pay,804.0,Completed
203,6/3/2025,203,86902-SE-741,Clothing - Loungewear,420,67,Google Pay,251.25,Pending
204,4/12/2025,204,16105-AH-234,Kitchen,163,93,credit card,190.04,Cancelled
205,10/20/2024,205,70972-GH-292,Food - Health/Protein,580,63,Venmo,504.09,Returned
206,12/27/2024,206,05833-ED-373,Clothing - Tops,326,385,PayPal,129.3,Cancelled
207,3/16/2025,207,37158-YW-411,Pets,97,103,credit card,871.77,Returned
208,5/15/2025,208,44502-UY-957,Smart Home,938,417,PayPal,686.01,Returned
209,3/23/2025,209,58893-UJ-426,Home,161,128,PayPal,847.64,Completed
210,11/7/2024,210,81829-ZQ-964,Toys,762,440,Apple Pay,478.59,Completed
211,1/19/2025,211,98620-TN-831,Fitness,307,400,PayPal,852.43,Completed
212,1/22/2025,212,80879-HK-742,Food - Pasta,380,303,credit card,483.51,Pending
213,5/28/2025,213,16941-NB-226,,202,390,Venmo,772.41,Cancelled
214,11/10/2024,214,37931-LK-907,Outdoor,920,,Apple Pay,541.24,Completed
215,11/5/2024,215,06548-SW-752,Food - Sauces,259,48,Apple Pay,148.02,Completed
216,9/3/2024,216,89821-CE-697,Food - Condiments,321,141,Google Pay,217.24,Completed
217,9/20/2024,217,75978-YJ-580,Pets,584,271,debit card,225.3,Completed
218,4/2/2025,218,35724-ZG-856,Food - Breakfast,787,197,debit card,949.47,Completed
219,12/25/2024,219,15543-ID-621,Food - Cereal,576,442,Google Pay,148.68,Cancelled
220,9/28/2024,220,74591-GG-249,Food - Breakfast,855,165,Apple Pay,638.72,Completed
221,12/10/2024,221,37214-GS-566,Clothing - Swimwear,141,240,Venmo,891.11,Returned
222,1/22/2025,222,13283-JG-491,Travel,221,128,credit card,188.55,Returned
223,1/17/2025,223,93103-OB-660,Food - Snacks,746,187,Venmo,955.92,Completed
224,4/7/2025,224,27247-NX-670,Garden,29,50,PayPal,622.68,Completed
225,5/3/2025,225,46757-GV-754,Kitchen,864,234,PayPal,647.72,Completed
226,7/30/2025,226,92203-SK-359,Food - Frozen Foods,228,272,Apple Pay,674.4,Completed
227,3/29/2025,227,54972-UO-723,Photography,810,264,Apple Pay,256.39,Pending
228,11/27/2024,228,25097-VL-262,Outdoor,,107,Venmo,817.35,Completed
229,3/16/2025,229,14908-IV-877,Home,234,251,Venmo,751.61,Completed
230,9/13/2024,230,83481-OU-346,Home,725,203,Apple Pay,771.63,Completed
231,3/27/2025,231,95154-HX-717,Office,150,216,PayPal,626.68,Completed
232,12/17/2024,232,76020-XV-954,Food - Bakery,468,308,credit card,542.39,Pending
233,2/18/2025,233,31305-LI-595,Kitchen,81,453,debit card,76.54,Completed
234,3/4/2025,234,94519-CL-046,Food - Beverages,766,466,Apple Pay,444.59,Completed
235,3/25/2025,235,33014-GV-378,Music,659,14,debit card,791.07,Completed
236,6/3/2025,236,,Garden,702,122,debit card,301.53,Completed
237,5/2/2025,237,64932-XN-564,Kitchen,944,267,credit card,528.99,Completed
238,12/14/2024,238,54189-TX-304,Kitchen,743,311,debit card,698.46,Completed
239,8/17/2024,239,23884-TV-959,Food - Snacks,498,40,Venmo,334.34,Pending
240,5/31/2025,240,36488-OW-510,Food - Pasta,171,82,Venmo,972.7,Completed
241,1/24/2025,241,72401-YK-165,Office,802,,credit card,832.41,Completed
242,2/2/2025,242,21386-CA-687,Food - Beverages,406,,PayPal,804.74,Pending
243,1/15/2025,243,74063-NT-732,Food - Frozen Foods,506,348,Google Pay,746.63,Completed
244,6/9/2025,244,82932-ZR-400,Food - Meat Substitutes,416,482,Venmo,683.3,Pending
245,6/23/2025,245,87781-KS-032,Food - Condiments,866,123,Apple Pay,287.37,Completed
246,12/3/2024,246,72730-CO-874,Pets,780,257,,54.78,Completed
247,12/6/2024,247,51065-VH-619,Food - Condiments,357,278,Google Pay,352.75,Returned
248,2/7/2025,248,53017-EY-271,Outdoor,368,249,,395.07,Completed
249,3/20/2025,249,91955-TI-220,Health,914,272,credit card,836.48,Completed
250,8/7/2024,250,75748-QU-912,Garden,284,193,Venmo,813.23,Completed
251,5/3/2025,251,48395-BG-036,Pets,487,257,PayPal,244.81,Completed
252,11/24/2024,252,75384-MB-006,,645,216,Google Pay,806.06,Pending
253,2/16/2025,253,45461-MC-605,Electronics,36,381,,753.29,Completed
254,9/21/2024,254,75073-MT-535,Food - Produce,,136,,289.69,Completed
255,12/5/2024,255,41757-UQ-196,Pets,863,326,PayPal,688.8,Completed
256,5/2/2025,256,22645-DW-181,Kitchen,712,394,Venmo,196.2,Completed
257,1/18/2025,257,89733-SI-391,Office,362,169,debit card,195.32,Completed
258,10/27/2024,258,01592-GJ-285,Food - Meats,744,395,credit card,764.15,Completed
259,10/29/2024,259,30040-VN-486,Kitchen,196,233,debit card,20.1,Completed
260,9/14/2024,260,20123-JP-903,Travel,,80,,209.3,Completed
261,9/13/2024,261,93068-PR-823,Clothing - Bottoms,185,314,Google Pay,6.69,Completed
262,10/11/2024,262,99808-QK-562,Accessories,512,111,PayPal,830.93,Completed
263,2/26/2025,263,86150-JK-245,Food - Meat,625,,PayPal,234.59,Completed
264,4/22/2025,264,68874-TS-676,Kitchen,640,89,credit card,42.97,Completed
265,11/5/2024,265,09202-UR-476,Outdoor,855,265,PayPal,372.84,Completed
266,11/20/2024,266,88424-GK-611,Food - Baking,111,72,Venmo,689.67,Returned
267,9/26/2024,267,73049-HC-310,Food - Dairy,507,316,,998.42,Completed
268,9/15/2024,268,32935-CV-117,Automotive,716,454,Google Pay,569.52,Completed
269,6/11/2025,269,28883-FN-489,Home,647,314,Google Pay,496.85,Completed
270,3/7/2025,270,92197-PW-513,Food - Produce,197,410,PayPal,859.19,Completed
271,7/17/2025,271,44892-BT-508,Food - Condiments,399,306,credit card,103.05,Completed
272,1/4/2025,272,50484-DG-022,Automotive,369,439,credit card,206.6,Completed
273,2/10/2025,273,,Food - Dressings,822,418,Venmo,627.99,Completed
274,4/13/2025,274,69161-VA-543,Food - Meal Kits,164,382,Venmo,697.45,Cancelled
275,5/23/2025,275,70306-VS-837,Food - Grains,970,296,credit card,171.92,Cancelled
276,12/8/2024,276,47508-MD-356,Food - Pasta,396,482,Apple Pay,43.57,Cancelled
277,1/25/2025,277,04825-JI-433,Electronics,935,171,Apple Pay,630.45,Completed
278,3/30/2025,278,37819-DE-472,Food - Sauces,874,131,Venmo,855.39,Returned
279,11/11/2024,279,31967-KV-492,Accessories,225,80,debit card,987.15,Completed
280,1/4/2025,280,03866-TB-211,Kitchen,433,134,Apple Pay,360.65,Cancelled
281,2/9/2025,281,51473-IT-520,Bathroom,345,137,debit card,507.14,Completed
282,2/8/2025,282,33715-EX-352,Toys,118,403,PayPal,442.45,Completed
283,1/14/2025,283,34311-PT-183,Food - Grains,968,28,PayPal,648.03,Cancelled
284,7/27/2025,284,82860-CW-096,Food - Frozen Foods,286,45,Venmo,864.2,Returned
285,7/14/2025,285,30494-RR-432,Home,20,481,debit card,477.04,Completed
286,8/22/2024,286,57146-WU-176,Kitchen,621,102,debit card,363.09,Completed
287,8/31/2024,287,16346-UJ-122,Food - Condiments,560,129,debit card,147.48,Completed
288,12/2/2024,288,06151-JM-660,Food - Snacks,331,109,credit card,211.36,Pending
289,8/20/2024,289,18219-WS-613,Electronics,804,467,debit card,140.92,Completed
290,8/23/2024,290,60264-QX-846,Food - Bakery,861,79,Venmo,832.23,Completed
291,11/4/2024,291,61134-CG-233,Accessories,93,463,Google Pay,53.9,Completed
292,9/20/2024,292,97659-DG-488,Food - Frozen,644,59,Apple Pay,419.33,Completed
293,9/7/2024,293,05333-WV-490,Food - Produce,48,368,Google Pay,793.68,Completed
294,9/30/2024,294,67473-XK-755,Food - Condiments,986,198,Google Pay,588.69,Completed
295,8/27/2024,295,97778-RU-763,Toys,166,251,Venmo,264.57,Completed
296,12/25/2024,296,30305-SV-309,Food - Meat,917,441,credit card,426.15,Completed
297,1/31/2025,297,70227-JG-007,Food - Spices,184,430,debit card,560.06,Completed
298,9/11/2024,298,69308-RI-671,Home,349,405,Google Pay,469.44,Completed
299,4/14/2025,299,07639-MR-691,Pets,427,25,,963.24,Completed
300,5/11/2025,300,70778-MD-291,Accessories,186,413,Apple Pay,241.52,Completed
301,8/13/2024,301,52376-HB-412,Food - Produce,340,281,,277.25,Cancelled
302,6/12/2025,302,67857-BM-203,Food - Baking,,393,PayPal,42.23,Cancelled
303,12/14/2024,303,30964-LO-554,Clothing - Activewear,408,388,debit card,995.25,Completed
304,12/2/2024,304,35462-OX-534,Food - Snacks,793,280,Venmo,631.03,Cancelled
305,3/23/2025,305,69705-OR-149,Clothing - Outerwear,816,165,Apple Pay,897.23,Completed
306,5/23/2025,306,08784-DV-852,Food - Health Foods,169,410,credit card,480.14,Completed
307,9/29/2024,307,28723-QB-959,Food - Baking Goods,205,,Apple Pay,797.91,Completed
308,12/14/2024,308,,Food - Vegetable,5,281,Google Pay,678.27,Returned
309,1/1/2025,309,97420-IV-632,Food - Beverages,246,,credit card,88.41,Cancelled
310,9/22/2024,310,21390-ZD-039,Electronics,114,340,credit card,208.51,Completed
311,5/15/2025,311,95894-PW-823,Audio,101,470,PayPal,732.8,Completed
312,10/9/2024,312,40907-CC-024,Books,206,175,credit card,91.56,Completed
313,10/24/2024,313,81326-IT-876,Clothing - Accessories,263,213,Venmo,756.12,Completed
314,9/1/2024,314,82704-UJ-708,Food - Condiments,786,252,Venmo,537.88,Completed
315,4/3/2025,315,05150-YF-776,Food - Breakfast,177,490,Google Pay,478.28,Completed
316,12/1/2024,316,18930-BR-234,Beauty,485,284,Google Pay,907.36,Returned
317,3/15/2025,317,85838-OG-588,Health,243,494,Apple Pay,434.26,Returned
318,4/11/2025,318,,Food - Condiments,666,120,Google Pay,201.38,Completed
319,3/16/2025,319,75930-UX-041,Food - Snacks,681,42,credit card,301.36,Cancelled
320,12/16/2024,320,95138-BI-947,Photography,541,232,Venmo,935.79,Cancelled
321,1/1/2025,321,,Home,29,356,Venmo,983.89,Completed
322,11/17/2024,322,35935-IN-359,Beauty,279,31,debit card,349.93,Completed
323,9/23/2024,323,41349-QH-628,Food - Dairy,86,70,PayPal,448.11,Completed
324,4/21/2025,324,14446-KL-837,Garden,440,427,Venmo,197.2,Returned
325,9/1/2024,325,34295-FA-631,Food - Breakfast,,438,credit card,710.57,Returned
326,12/26/2024,326,84754-MZ-107,Food - Frozen,70,485,Venmo,962.49,Completed
327,12/24/2024,327,46852-DH-947,Food - Pasta,438,199,Venmo,680.25,Completed
328,5/25/2025,328,02883-IC-492,Office,446,,debit card,296.57,Completed
329,6/3/2025,329,02375-JE-664,Food - Canned Goods,336,140,Google Pay,209.16,Returned
330,6/4/2025,330,43568-VY-443,Electronics,72,413,PayPal,710.6,Completed
331,3/4/2025,331,19439-FQ-546,Accessories,224,258,Venmo,744.62,Completed
332,3/4/2025,332,80602-TC-467,Clothing - Bottoms,767,106,Apple Pay,575.03,Completed
333,2/15/2025,333,38569-CB-980,Garden,620,313,Apple Pay,456.34,Completed
334,7/12/2025,334,25109-DL-226,Food - Meat,353,191,PayPal,690.44,Completed
335,10/23/2024,335,39720-NJ-857,Food - Condiments,594,198,PayPal,449.45,Completed
336,6/9/2025,336,75189-EU-071,Food - Frozen Foods,849,73,debit card,597.49,Returned
337,9/9/2024,337,67835-LD-045,Fitness,855,196,debit card,373.91,Completed
338,7/5/2025,338,48086-VQ-969,Food - Confectionery,554,,debit card,128.43,Completed
339,7/27/2025,339,23877-CU-150,Food - Snacks,533,459,credit card,960.43,Returned
340,10/4/2024,340,52137-BX-116,Clothing - Tops,456,231,credit card,120.44,Completed
341,11/30/2024,341,,Food - Bakery,174,119,PayPal,223.4,Completed
342,7/25/2025,342,66256-MO-834,Food - Produce,2,60,Venmo,876.12,Completed
343,5/5/2025,343,78759-JP-880,Health,739,271,Apple Pay,797.4,Completed
344,12/17/2024,344,68102-ZZ-237,Clothing - Outerwear,914,201,debit card,560.86,Completed
345,3/14/2025,345,29752-LT-316,,848,54,Apple Pay,41.38,Returned
346,3/27/2025,346,57451-VR-568,Food - Beverages,32,12,Google Pay,631.7,Completed
347,6/19/2025,347,16851-EA-600,Health,118,445,debit card,432.14,Completed
348,9/20/2024,348,25623-YA-149,Food - Produce,773,345,credit card,278.72,Completed
349,7/6/2025,349,71964-LD-909,Outdoor,563,479,PayPal,588.36,Completed
350,12/26/2024,350,53776-VC-009,Fitness,692,372,PayPal,607.76,Completed
351,9/11/2024,351,74682-XW-933,,312,191,,443.74,Completed
352,8/13/2024,352,64095-SJ-012,Automotive,84,307,credit card,128.55,Completed
353,4/8/2025,353,44268-XO-459,Kitchen,10,179,credit card,725.83,Completed
354,3/23/2025,354,20741-QO-150,Outdoor,977,262,PayPal,712.91,Completed
355,7/21/2025,355,22135-DD-282,Fitness,111,360,credit card,694.19,Completed
356,7/15/2025,356,23031-DZ-288,Food - Bakery,450,,debit card,409.38,Completed
357,3/14/2025,357,59503-DW-324,Outdoor,12,244,credit card,230.54,Completed
358,9/10/2024,358,57624-JL-759,Garden,706,368,Venmo,794.62,Completed
359,9/23/2024,359,86007-TJ-892,Food - Seafood,267,25,Venmo,556.73,Completed
360,12/7/2024,360,17294-SQ-928,Food - Snacks,688,98,Venmo,923.4,Completed
361,3/17/2025,361,23615-ED-447,Fitness,52,357,debit card,543.67,Completed
362,4/16/2025,362,53674-SQ-691,Food - Frozen Foods,217,107,PayPal,717.14,Completed
363,5/29/2025,363,18215-FL-574,Outdoor,328,293,debit card,654.94,Completed
364,1/3/2025,364,26165-LL-990,Food - Health Foods,388,113,debit card,208.72,Completed
365,7/16/2025,365,78024-AT-679,Food - Snacks,115,248,Apple Pay,484.1,Cancelled
366,3/30/2025,366,65029-JD-098,Food - Prepared Meals,440,393,Apple Pay,487.71,Completed
367,12/28/2024,367,57167-DD-166,Food - Dairy,778,345,Google Pay,921.12,Completed
368,10/31/2024,368,41293-TJ-530,Food - Salads,671,180,Apple Pay,323.05,Completed
369,4/8/2025,369,70400-XM-740,Food - Soups,939,477,Venmo,894.12,Completed
370,7/5/2025,370,64516-BO-415,Food - Frozen Foods,415,17,Venmo,522.51,Completed
371,7/14/2025,371,61520-WF-500,Food - Bakery,420,97,debit card,142.27,Completed
372,6/29/2025,372,02418-BD-449,Fitness,252,118,Apple Pay,724.93,Completed
373,4/23/2025,373,33189-CP-375,Fitness,317,207,,213.3,Pending
374,2/2/2025,374,37667-KE-215,Outdoor,234,304,debit card,74.33,Completed
375,3/25/2025,375,75526-RG-055,Food - Condiments,708,336,debit card,305.31,Completed
376,11/10/2024,376,90518-EM-769,Books,814,193,Google Pay,912.1,Completed
377,4/21/2025,377,84687-WP-928,Food - Condiments,380,217,PayPal,161.0,Returned
378,9/5/2024,378,34341-LE-214,Electronics,282,291,PayPal,646.39,Completed
379,1/29/2025,379,70681-OH-145,Books,122,469,PayPal,46.3,Pending
380,5/21/2025,380,83596-QU-648,Clothing - Footwear,733,125,,905.71,Cancelled
381,9/10/2024,381,05544-XY-695,Apps,222,13,credit card,641.0,Completed
382,2/6/2025,382,07694-EL-366,Electronics,214,358,credit card,521.01,Completed
383,5/4/2025,383,20860-AL-904,Food - Snacks,412,111,Google Pay,211.59,Completed
384,11/4/2024,384,33468-VT-454,Clothing - Activewear,660,233,debit card,850.27,Pending
385,3/30/2025,385,46157-EM-064,Food - Fresh Produce,510,200,PayPal,247.05,Pending
386,1/24/2025,386,50816-SP-340,Kitchen,757,213,debit card,453.02,Completed
387,11/14/2024,387,80867-XC-149,Food - Beverages,435,145,credit card,995.2,Completed
388,8/5/2024,388,89594-RS-486,Electronics,114,291,credit card,87.42,Completed
389,1/20/2025,389,21702-OG-908,Pets,844,48,,631.22,Completed
390,2/19/2025,390,70105-GA-004,Food - Bakery,82,26,PayPal,496.6,Completed
391,7/15/2025,391,85443-AN-051,,544,68,debit card,641.43,Completed
392,5/7/2025,392,78331-MP-811,Food - Snacks,488,46,Google Pay,491.19,Completed
393,10/19/2024,393,39428-AI-660,Kitchen,641,298,credit card,58.15,Cancelled
394,9/21/2024,394,09029-JQ-648,Pets,355,236,Google Pay,968.68,Completed
395,4/9/2025,395,53561-TC-345,Apps,356,433,,201.56,Pending
396,3/11/2025,396,43219-AJ-956,Baby,981,130,Google Pay,278.46,Cancelled
397,10/19/2024,397,26402-MT-663,Food - Salads,791,496,Venmo,124.32,Completed
398,1/15/2025,398,64803-JK-609,Garden,921,34,Google Pay,817.52,Completed
399,4/18/2025,399,49852-YW-976,Clothing - Shirts,671,138,Google Pay,973.89,Completed
400,1/22/2025,400,24597-ON-733,Kitchen,601,98,credit card,118.19,Completed
401,10/6/2024,401,28332-JA-373,Food - Condiments,642,445,debit card,955.64,Completed
402,1/27/2025,402,27346-PW-409,Kitchen,728,312,Google Pay,596.64,Completed
403,6/6/2025,403,05886-UB-861,Clothing - Jumpsuits,169,110,PayPal,916.0,Pending
404,7/22/2025,404,50592-YI-397,Food - Salads,37,308,Venmo,93.97,Completed
405,7/20/2025,405,72891-DV-039,Audio,173,44,Apple Pay,973.71,Completed
406,1/18/2025,406,41532-NY-520,Clothing - Activewear,671,,credit card,226.45,Completed
407,8/15/2024,407,11550-CV-168,Food - Canned Goods,984,408,Venmo,192.04,Completed
408,6/18/2025,408,96745-AN-712,Food - Salads,89,67,Google Pay,401.47,Completed
409,5/14/2025,409,31490-KC-728,Food - Snacks,927,244,Apple Pay,537.84,Completed
410,2/3/2025,410,59463-RE-259,Beauty,517,247,Venmo,721.58,Completed
411,6/2/2025,411,88149-KU-304,Food - Grains,648,,Google Pay,751.86,Completed
412,11/12/2024,412,66337-FT-896,Food - Snacks,193,25,Apple Pay,769.53,Returned
413,10/19/2024,413,02474-RJ-679,Food - Condiments,523,359,Venmo,871.86,Completed
414,9/7/2024,414,83772-WM-861,Food - Snacks,22,491,credit card,227.99,Completed
415,6/11/2025,415,25349-ST-422,Clothing - Sweaters,,341,debit card,330.69,Completed
416,5/13/2025,416,16552-JX-793,,399,110,credit card,600.03,Pending
417,3/18/2025,417,33405-IP-564,Food - Cheese,842,439,Apple Pay,678.69,Completed
418,4/13/2025,418,42488-TC-191,Food - Frozen Meals,98,368,debit card,466.86,Completed
419,4/10/2025,419,00753-MN-601,Food - Breakfast,749,457,debit card,789.49,Completed
420,12/22/2024,420,69976-WN-770,Food - Dairy,596,496,credit card,247.95,Completed
421,10/11/2024,421,,Toys,692,443,PayPal,910.66,Completed
422,11/7/2024,422,65054-QL-326,Kitchen,374,12,Venmo,562.06,Cancelled
423,12/6/2024,423,06020-CY-215,Kitchen,785,382,Venmo,153.68,Completed
424,2/28/2025,424,28582-VE-042,Food - Frozen Desserts,770,,,369.76,Completed
425,7/9/2025,425,44006-PF-664,Fitness,97,424,Google Pay,661.55,Completed
426,1/28/2025,426,81054-RQ-192,Food - Prepared Foods,143,24,Venmo,235.49,Returned
427,4/22/2025,427,56007-ZB-450,Food - Frozen Meals,839,476,Venmo,820.34,Completed
428,2/23/2025,428,85833-LL-312,Toys,994,295,PayPal,961.01,Completed
429,3/15/2025,429,49279-CG-730,Home,787,19,PayPal,784.31,Completed
430,4/7/2025,430,13106-DJ-350,Food - Snacks,986,444,credit card,298.32,Completed
431,2/3/2025,431,32981-XS-378,Food - Snacks,538,388,credit card,207.36,Completed
432,10/3/2024,432,43324-KM-850,Food - Frozen Foods,1000,97,credit card,52.26,Completed
433,7/27/2025,433,20613-AS-478,Outdoor,637,122,credit card,564.03,Completed
434,2/11/2025,434,03883-WS-215,Art Supplies,625,498,PayPal,248.7,Completed
435,10/2/2024,435,44049-SB-757,Clothing - Footwear,639,156,Apple Pay,938.2,Completed
436,10/6/2024,436,95139-LU-460,Electronics,770,414,Venmo,65.35,Cancelled
437,5/18/2025,437,84473-MR-889,,,138,Venmo,327.21,Completed
438,5/19/2025,438,32975-ML-150,Food - Meat & Poultry,946,,credit card,33.09,Completed
439,12/5/2024,439,35016-VT-018,Food - Spices,224,393,Venmo,674.11,Completed
440,4/3/2025,440,30389-WF-805,,134,401,Apple Pay,747.9,Completed
441,9/15/2024,441,61083-XD-779,Kitchen,719,156,Venmo,838.0,Completed
442,2/2/2025,442,52631-EE-370,Electronics,171,491,debit card,168.93,Completed
443,12/27/2024,443,31935-HD-467,Food - Spices,952,293,PayPal,769.75,Cancelled
444,1/28/2025,444,29739-JQ-814,,790,270,PayPal,656.1,Completed
445,6/9/2025,445,25418-SZ-960,Automotive,92,264,Google Pay,573.06,Completed
446,11/4/2024,446,08003-VS-688,Health,980,214,credit card,153.81,Completed
447,10/5/2024,447,53373-EV-048,Health,748,196,debit card,15.37,Completed
448,1/21/2025,448,62561-MQ-773,Outdoor,769,45,Apple Pay,441.99,Completed
449,12/16/2024,449,67787-KH-428,Safety,154,451,debit card,745.34,Completed
450,11/27/2024,450,68838-HR-873,Food - Baking,138,332,Apple Pay,847.77,Completed
451,11/27/2024,451,57044-HY-722,Kitchen,141,,Apple Pay,999.58,Completed
452,7/24/2025,452,54153-OQ-364,Accessories,229,466,Apple Pay,682.89,Completed
453,8/8/2024,453,84615-EG-506,Food - Sauces,176,84,Venmo,883.63,Completed
454,4/3/2025,454,44312-RI-030,Home,685,276,credit card,500.26,Completed
455,3/9/2025,455,37249-HU-127,Kitchen,951,26,Venmo,832.62,Completed
456,10/17/2024,456,31043-DP-235,Food - Spices,452,353,Apple Pay,263.35,Completed
457,11/10/2024,457,18319-HQ-626,Food - Prepared Foods,475,390,debit card,515.06,Completed
458,7/1/2025,458,00870-FR-717,Food - Condiments,97,465,debit card,122.27,Completed
459,12/2/2024,459,83067-EY-662,Food - Snacks,70,156,Apple Pay,179.02,Pending
460,6/8/2025,460,26218-AD-540,Food - Beverages,578,52,Google Pay,443.37,Completed
461,10/25/2024,461,45174-WW-899,Home,630,,debit card,869.65,Completed
462,10/13/2024,462,90874-FZ-802,Accessories,548,147,,264.24,Completed
463,3/4/2025,463,07953-JX-995,Food - Frozen Foods,245,,debit card,184.27,Cancelled
464,1/14/2025,464,19408-JN-206,Food - Pasta,425,,debit card,365.49,Completed
465,4/14/2025,465,94776-HJ-274,Kitchen,619,100,Apple Pay,100.18,Completed
466,9/24/2024,466,58265-XI-688,Food - Salads,900,150,Apple Pay,354.39,Pending
467,5/31/2025,467,84696-BS-940,Bathroom,26,,Apple Pay,149.55,Completed
468,8/25/2024,468,21453-KP-079,Food - Dairy,954,303,Venmo,717.19,Pending
469,1/13/2025,469,41617-CL-079,Home,245,,PayPal,1.33,Completed
470,7/1/2025,470,68603-BK-798,Food - Baking Goods,619,424,Venmo,761.8,Completed
471,10/5/2024,471,31145-SZ-701,Kitchen,465,33,credit card,35.73,Completed
472,6/5/2025,472,13200-EB-698,Pets,375,442,Venmo,517.69,Completed
473,6/18/2025,473,04775-OY-178,Food - Grains,323,310,credit card,72.94,Completed
474,1/27/2025,474,74645-EZ-843,Office,452,398,Venmo,693.76,Completed
475,7/15/2025,475,28869-EY-186,Electronics,324,437,Apple Pay,745.05,Completed
476,1/22/2025,476,17016-XZ-441,Food - Dairy,611,426,,27.85,Pending
477,8/29/2024,477,13729-CH-996,Pets,403,422,PayPal,429.85,Completed
478,11/6/2024,478,03510-FJ-688,Food - Salads,702,80,credit card,861.94,Completed
479,4/3/2025,479,96298-XF-443,,589,355,,619.99,Completed
480,2/3/2025,480,56943-SR-435,Food - Frozen Foods,24,386,Venmo,612.3,Completed
481,2/28/2025,481,08586-KN-915,Pets,478,97,Google Pay,102.18,Completed
482,5/2/2025,482,78456-RL-936,Food - Canned Goods,650,387,PayPal,222.11,Cancelled
483,11/30/2024,483,02214-UC-314,Food - Baking & Cooking,154,423,Apple Pay,546.4,Completed
484,10/9/2024,484,81793-AH-022,Clothing - Tops,766,442,credit card,437.72,Completed
485,8/24/2024,485,58616-FO-590,Kitchen,142,368,Google Pay,776.48,Completed
486,3/22/2025,486,09202-MB-547,Food - Snacks,791,312,Venmo,817.53,Pending
487,5/11/2025,487,10765-YC-648,Food - Snacks,881,375,credit card,179.84,Completed
488,12/14/2024,488,19033-KI-089,,914,347,credit card,356.96,Completed
489,9/13/2024,489,94702-LF-256,Food - Breakfast Foods,587,161,Apple Pay,940.42,Completed
490,12/12/2024,490,11765-TY-608,Food - Beverages,514,43,credit card,830.19,Completed
491,2/12/2025,491,30576-WA-814,Automotive,3,354,credit card,111.03,Cancelled
492,7/30/2025,492,86127-QE-366,Food - Canned Goods,286,183,debit card,942.81,Completed
493,1/28/2025,493,02319-LI-143,Food - Meat,841,470,Google Pay,544.23,Returned
494,5/29/2025,494,76674-GJ-766,Food - Frozen Foods,267,430,Apple Pay,755.41,Completed
495,7/26/2025,495,31672-PW-808,Beauty,437,272,Apple Pay,209.9,Completed
496,2/9/2025,496,20739-VZ-301,Clothing - Activewear,438,279,credit card,126.01,Returned
497,11/27/2024,497,39425-KS-059,Furniture,441,,PayPal,779.47,Completed
498,9/9/2024,498,53720-GM-434,Outdoor,843,467,Venmo,566.15,Cancelled
499,9/18/2024,499,37503-EN-514,Food - Condiments,20,400,Apple Pay,672.77,Returned
500,8/27/2024,500,99337-DV-376,Food - Frozen Foods,918,100,debit card,941.87,Completed
501,11/3/2024,501,29007-OU-765,Books,238,188,debit card,460.5,Returned
502,8/26/2024,502,52883-VE-401,Books,761,439,debit card,821.18,Completed
503,1/26/2025,503,24935-FH-956,Tools,,167,Venmo,267.46,Pending
504,6/23/2025,504,17112-AG-760,Home Appliances,155,310,Google Pay,534.16,Completed
505,4/23/2025,505,93598-FC-881,Food - Grains,311,472,debit card,646.11,Completed
506,3/20/2025,506,81275-HR-343,Food - Canned Goods,273,183,Venmo,214.73,Completed
507,5/10/2025,507,78072-KC-652,Baby,603,191,PayPal,675.33,Returned
508,8/13/2024,508,40774-UM-352,Food - Pantry,252,430,Apple Pay,574.77,Completed
509,7/11/2025,509,50145-WM-127,Pets,880,253,Apple Pay,556.8,Pending
510,9/25/2024,510,16554-EY-511,Food - Frozen Foods,332,46,debit card,17.3,Returned
