order_id,order_date,customer_id,product_id,category,quantity,price_per_unit,payment_method,total_order_value,order_status,campaign_id,channel,region,price_without_discount,discount_applied,discount_amount,days_to_delivery
831,2025-06-20,831,53251-AM-505,Electronics,610.0,488.0,Apple Pay,278549.6506149981,Cancelled,Campaign C,Social Media,West,297680.0,True,19130.349385001882,5
832,2025-02-21,832,09886-XE-074,Food - Produce,243.0,484.0,debit card,117612.0,Completed,Campaign B,Email Marketing,North,117612.0,False,0.0,1
833,2024-09-04,833,71930-YF-782,Accessories,936.0,470.0,credit card,370343.87973480974,Returned,Campaign A,Google Ads,South,439920.0,True,69576.12026519027,7
834,2024-12-16,834,45162-ON-192,Food - Frozen Meals,916.0,16.0,Google Pay,13139.278235546826,Completed,Campaign A,Google Ads,East,14656.0,True,1516.7217644531747,3
835,2024-11-12,835,53732-BB-683,Garden,259.0,448.0,Apple Pay,116032.0,Completed,Campaign A,Google Ads,West,116032.0,False,0.0,6
836,2024-10-29,836,58059-UC-924,Food - Breakfast,407.0,128.0,Google Pay,52096.0,Cancelled,Campaign A,Google Ads,North,52096.0,False,0.0,3
837,2025-01-04,837,27665-HA-245,Kitchen,340.0,311.0,Venmo,105740.0,Returned,Campaign C,Social Media,South,105740.0,False,0.0,10
838,2025-03-25,838,61211-BB-192,Outdoor,732.0,135.0,credit card,98820.0,Completed,Campaign C,Social Media,East,98820.0,False,0.0,4
839,2025-04-08,839,74868-KZ-934,Pets,160.0,81.0,Google Pay,12960.0,Completed,Campaign C,Social Media,West,12960.0,False,0.0,2
840,2025-05-21,840,80605-DX-792,Food - Breakfast,858.0,11.0,PayPal,9438.0,Completed,Campaign B,Email Marketing,North,9438.0,False,0.0,1
841,2025-07-04,841,48792-HZ-323,Fitness,448.0,350.0,PayPal,156800.0,Completed,Campaign C,Social Media,South,156800.0,False,0.0,3
843,2025-07-15,843,85446-JH-383,Food - Spreads,878.0,248.0,Google Pay,217744.0,Cancelled,Campaign C,Social Media,West,217744.0,False,0.0,3
844,2025-01-01,844,78586-NM-238,Food - Condiments,21.0,111.0,credit card,2331.0,Completed,Campaign B,Email Marketing,North,2331.0,False,0.0,2
847,2025-07-18,847,39129-MX-904,Food - Snacks,610.0,151.0,Venmo,70990.88845202555,Completed,Campaign C,Social Media,West,92110.0,True,21119.111547974448,3
848,2025-07-21,848,14594-FT-376,Food - Beverages,820.0,211.0,Google Pay,139125.5693854576,Returned,Campaign C,Social Media,North,173020.0,True,33894.4306145424,2
849,2025-04-30,849,75275-FC-359,Food - Snacks,568.0,424.0,Apple Pay,240832.0,Completed,Campaign B,Email Marketing,South,240832.0,False,0.0,1
850,2025-03-10,850,31238-QK-362,Food - Beverages,65.0,301.0,Venmo,19565.0,Completed,Campaign B,Email Marketing,East,19565.0,False,0.0,1
851,2024-10-21,851,71895-IZ-857,Food - Salads,594.0,31.0,debit card,18414.0,Returned,Campaign A,Google Ads,West,18414.0,False,0.0,1
852,2024-10-25,852,69019-QC-864,Clothing - Dresses,65.0,476.0,Venmo,30940.0,Completed,Campaign A,Google Ads,North,30940.0,False,0.0,8
853,2025-05-14,853,60473-ZC-797,Art Supplies,441.0,379.0,credit card,167139.0,Completed,Campaign C,Social Media,South,167139.0,False,0.0,5
854,2025-04-21,854,76905-WU-883,Food - Meat,476.0,414.0,credit card,197064.0,Cancelled,Campaign B,Email Marketing,East,197064.0,False,0.0,2
856,2024-08-25,856,97708-MI-016,Kitchen,545.0,382.0,Google Pay,208190.0,Completed,Campaign A,Google Ads,North,208190.0,False,0.0,9
857,2025-02-22,857,79827-ZU-680,Food - Condiments,140.0,174.0,Apple Pay,24360.0,Returned,Campaign B,Email Marketing,South,24360.0,False,0.0,1
858,2024-10-21,858,19325-IW-486,Pets,595.0,284.0,PayPal,139537.1367920331,Completed,Campaign A,Google Ads,East,168980.0,True,29442.86320796689,3
859,2024-12-08,859,36397-NZ-343,Kitchen,266.0,173.0,Google Pay,46018.0,Pending,Campaign A,Google Ads,West,46018.0,False,0.0,8
860,2025-07-14,860,96648-RP-691,Outdoor,209.0,251.0,credit card,52459.0,Completed,Campaign C,Social Media,North,52459.0,False,0.0,3
861,2024-09-01,861,39132-SK-517,Kitchen,896.0,308.0,debit card,275968.0,Completed,Campaign A,Google Ads,South,275968.0,False,0.0,8
862,2024-08-18,862,15219-OS-424,Books,864.0,32.0,Venmo,27648.0,Completed,Campaign A,Google Ads,East,27648.0,False,0.0,5
864,2025-04-19,864,26969-UU-559,Food - Salads,1.0,420.0,Venmo,420.0,Returned,Campaign B,Email Marketing,North,420.0,False,0.0,3
866,2024-09-16,866,04059-CS-556,Food - Snacks,953.0,105.0,Google Pay,100065.0,Completed,Campaign A,Google Ads,East,100065.0,False,0.0,1
867,2024-10-22,867,39081-JN-959,Toys,645.0,169.0,PayPal,109005.0,Completed,Campaign A,Google Ads,West,109005.0,False,0.0,10
868,2025-06-24,868,92424-OL-546,Pets,45.0,303.0,PayPal,13635.0,Pending,Campaign C,Social Media,North,13635.0,False,0.0,2
869,2024-10-31,869,58095-KM-061,Food - Frozen Foods,898.0,292.0,credit card,221963.05937102254,Completed,Campaign A,Google Ads,South,262216.0,True,40252.94062897746,1
870,2025-03-28,870,67426-UT-592,Outdoor,428.0,18.0,Google Pay,7704.0,Completed,Campaign C,Social Media,East,7704.0,False,0.0,5
871,2025-01-17,871,50691-MS-270,Food - Condiments,398.0,207.0,Apple Pay,74907.08110681726,Completed,Campaign B,Email Marketing,West,82386.0,True,7478.918893182743,3
872,2024-09-02,872,17316-FT-761,Office,883.0,12.0,Apple Pay,10596.0,Pending,Campaign A,Google Ads,North,10596.0,False,0.0,7
873,2024-12-02,873,32002-BH-457,Food - Condiments,680.0,227.0,Venmo,154360.0,Completed,Campaign A,Google Ads,South,154360.0,False,0.0,3
874,2025-07-10,874,00354-SK-993,Food - Frozen Foods,9.0,283.0,Apple Pay,2547.0,Completed,Campaign C,Social Media,East,2547.0,False,0.0,2
875,2024-09-30,875,21076-NC-364,Food - Soups,533.0,440.0,Apple Pay,194050.57654762678,Completed,Campaign A,Google Ads,West,234520.0,True,40469.423452373216,1
878,2025-04-29,878,88850-CS-371,Home,810.0,203.0,PayPal,164430.0,Completed,Campaign C,Social Media,East,164430.0,False,0.0,6
880,2024-12-08,880,22934-ZL-590,Food - Vegetables,437.0,198.0,credit card,86526.0,Completed,Campaign A,Google Ads,North,86526.0,False,0.0,3
882,2024-09-02,882,98508-YL-853,Food - Frozen Meals,206.0,472.0,debit card,97232.0,Completed,Campaign A,Google Ads,East,97232.0,False,0.0,3
883,2024-11-11,883,23702-IW-456,Accessories,423.0,452.0,credit card,191196.0,Completed,Campaign A,Google Ads,West,191196.0,False,0.0,9
884,2024-09-01,884,26464-RR-989,Food - Cooking Kits,722.0,479.0,Google Pay,345838.0,Completed,Campaign A,Google Ads,North,345838.0,False,0.0,1
885,2024-09-27,885,54697-CB-802,Food - Produce,71.0,71.0,debit card,5041.0,Cancelled,Campaign A,Google Ads,South,5041.0,False,0.0,3
886,2024-11-13,886,68410-QD-464,Music,132.0,221.0,Venmo,29172.0,Completed,Campaign A,Google Ads,East,29172.0,False,0.0,5
887,2024-11-02,887,50413-DM-079,Food - Frozen Foods,900.0,247.0,debit card,222300.0,Completed,Campaign A,Google Ads,West,222300.0,False,0.0,1
888,2025-07-18,888,90119-XC-669,Food - Condiments,977.0,347.0,PayPal,339019.0,Completed,Campaign C,Social Media,North,339019.0,False,0.0,1
889,2024-09-21,889,56098-HE-689,Fitness,168.0,330.0,Apple Pay,55440.0,Completed,Campaign A,Google Ads,South,55440.0,False,0.0,3
891,2025-04-24,891,29639-UF-843,Kitchen,417.0,28.0,PayPal,11676.0,Completed,Campaign C,Social Media,West,11676.0,False,0.0,8
892,2024-10-02,892,54677-VP-436,Food - Marinades,410.0,457.0,Apple Pay,187370.0,Completed,Campaign A,Google Ads,North,187370.0,False,0.0,2
893,2025-04-09,893,95356-GW-583,Food - Snacks,181.0,128.0,Venmo,19809.97285713866,Completed,Campaign B,Email Marketing,South,23168.0,True,3358.0271428613423,3
894,2024-12-30,894,80790-RP-229,Office,635.0,175.0,Google Pay,111125.0,Pending,Campaign A,Google Ads,East,111125.0,False,0.0,6
895,2024-11-30,895,59422-OV-869,Fitness,560.0,196.0,credit card,109760.0,Completed,Campaign A,Google Ads,West,109760.0,False,0.0,3
896,2025-01-15,896,29882-GQ-728,Home,534.0,463.0,Apple Pay,247242.0,Completed,Campaign C,Social Media,North,247242.0,False,0.0,10
897,2025-06-22,897,54625-NR-622,Food - Grains,838.0,83.0,Apple Pay,69554.0,Returned,Campaign B,Email Marketing,South,69554.0,False,0.0,1
898,2024-12-04,898,14684-PD-387,Kitchen,474.0,419.0,Venmo,198606.0,Cancelled,Campaign A,Google Ads,East,198606.0,False,0.0,9
899,2024-11-25,899,56593-YF-645,Home,810.0,280.0,PayPal,226800.0,Completed,Campaign A,Google Ads,West,226800.0,False,0.0,10
900,2024-09-02,900,22857-GY-207,Food - Salads,487.0,179.0,debit card,87173.0,Completed,Campaign A,Google Ads,North,87173.0,False,0.0,1
901,2024-10-06,901,93928-VS-937,Audio,901.0,377.0,Venmo,296293.3275697299,Completed,Campaign A,Google Ads,South,339677.0,True,43383.67243027015,9
902,2025-04-27,902,85407-DF-717,Food - Breakfast,858.0,16.0,Apple Pay,13728.0,Completed,Campaign B,Email Marketing,East,13728.0,False,0.0,1
903,2024-09-12,903,78660-IR-384,Art Supplies,135.0,137.0,PayPal,18495.0,Pending,Campaign A,Google Ads,West,18495.0,False,0.0,9
905,2024-08-23,905,52687-GF-817,Clothing - Dresses,15.0,98.0,Apple Pay,1470.0,Completed,Campaign A,Google Ads,South,1470.0,False,0.0,7
906,2024-08-13,906,17375-FC-266,Office,684.0,416.0,PayPal,284544.0,Completed,Campaign A,Google Ads,East,284544.0,False,0.0,7
907,2025-07-08,907,14901-DW-229,Kitchen,76.0,436.0,Apple Pay,33136.0,Completed,Campaign C,Social Media,West,33136.0,False,0.0,9
908,2024-08-23,908,90095-ME-778,Clothing - Accessories,633.0,78.0,PayPal,49374.0,Completed,Campaign A,Google Ads,North,49374.0,False,0.0,7
911,2025-05-10,911,00570-FV-916,Photography,109.0,99.0,Apple Pay,10791.0,Completed,Campaign C,Social Media,West,10791.0,False,0.0,8
912,2024-12-17,912,67678-AB-438,Kitchen,677.0,496.0,Apple Pay,335792.0,Returned,Campaign A,Google Ads,North,335792.0,False,0.0,6
913,2024-08-26,913,45169-CT-628,Food - Snacks,25.0,371.0,credit card,7354.966655510307,Completed,Campaign A,Google Ads,South,9275.0,True,1920.0333444896937,2
914,2024-12-18,914,83328-JF-365,Food - Produce,926.0,438.0,credit card,405588.0,Completed,Campaign A,Google Ads,East,405588.0,False,0.0,3
915,2024-12-10,915,16619-CJ-442,Toys,191.0,384.0,Google Pay,73344.0,Completed,Campaign A,Google Ads,West,73344.0,False,0.0,8
916,2025-04-14,916,02992-SC-232,Food - Frozen Foods,356.0,420.0,credit card,149520.0,Completed,Campaign B,Email Marketing,North,149520.0,False,0.0,1
917,2025-01-13,917,37468-UJ-272,Food - Bakery,704.0,359.0,debit card,252736.0,Completed,Campaign B,Email Marketing,South,252736.0,False,0.0,3
918,2025-07-09,918,92635-WV-268,Accessories,364.0,64.0,Google Pay,19308.728977993196,Pending,Campaign C,Social Media,East,23296.0,True,3987.271022006803,10
919,2025-03-29,919,60875-ZR-629,Food - Produce,442.0,58.0,Venmo,23805.89532307601,Completed,Campaign B,Email Marketing,West,25636.0,True,1830.1046769239897,3
920,2025-07-15,920,79609-EJ-313,Toys,514.0,381.0,debit card,195834.0,Completed,Campaign C,Social Media,North,195834.0,False,0.0,8
922,2024-10-14,922,80352-TN-080,Food - Condiments,769.0,383.0,debit card,294527.0,Completed,Campaign A,Google Ads,East,294527.0,False,0.0,1
923,2025-01-29,923,29722-RG-223,Clothing - Shirts,230.0,358.0,Google Pay,82340.0,Completed,Campaign C,Social Media,West,82340.0,False,0.0,4
926,2024-08-15,926,32345-QT-580,Food - Cereal,319.0,216.0,PayPal,68904.0,Completed,Campaign A,Google Ads,East,68904.0,False,0.0,3
927,2024-11-18,927,37816-DU-791,Food - Protein,290.0,277.0,PayPal,80330.0,Completed,Campaign A,Google Ads,West,80330.0,False,0.0,2
928,2025-07-10,928,31194-SE-914,Food - Condiments,958.0,318.0,debit card,304644.0,Completed,Campaign C,Social Media,North,304644.0,False,0.0,3
929,2024-12-13,929,89156-MX-053,Audio,342.0,371.0,PayPal,126882.0,Completed,Campaign A,Google Ads,South,126882.0,False,0.0,10
930,2025-03-13,930,41830-IQ-767,Kitchen,859.0,202.0,PayPal,173518.0,Completed,Campaign C,Social Media,East,173518.0,False,0.0,10
931,2025-01-29,931,60131-LO-237,Food - Spreads,893.0,16.0,debit card,14288.0,Completed,Campaign B,Email Marketing,West,14288.0,False,0.0,2
932,2025-06-02,932,49213-PP-179,Outdoor,394.0,275.0,credit card,108350.0,Completed,Campaign C,Social Media,North,108350.0,False,0.0,4
934,2025-01-05,934,17154-HN-609,Outdoor,51.0,478.0,Google Pay,24378.0,Completed,Campaign C,Social Media,East,24378.0,False,0.0,7
935,2024-10-01,935,50348-OM-987,Safety,892.0,285.0,credit card,254220.0,Completed,Campaign A,Google Ads,West,254220.0,False,0.0,9
937,2025-04-21,937,12775-UQ-180,Outdoor,847.0,104.0,credit card,77280.84017939295,Completed,Campaign C,Social Media,South,88088.0,True,10807.159820607043,7
938,2025-01-18,938,87746-PW-479,Food - Bakery,476.0,71.0,credit card,33796.0,Pending,Campaign B,Email Marketing,East,33796.0,False,0.0,3
939,2025-05-11,939,67730-YO-375,Food - Sauces,591.0,212.0,Google Pay,125292.0,Completed,Campaign B,Email Marketing,West,125292.0,False,0.0,3
941,2025-05-25,941,28805-YZ-810,Toys,427.0,304.0,Apple Pay,129808.0,Completed,Campaign C,Social Media,South,129808.0,False,0.0,8
942,2024-10-04,942,72544-RB-949,Food - Salads,968.0,187.0,credit card,181016.0,Completed,Campaign A,Google Ads,East,181016.0,False,0.0,3
944,2025-03-24,944,97587-GM-691,Garden,273.0,472.0,credit card,128856.0,Pending,Campaign C,Social Media,North,128856.0,False,0.0,9
946,2024-12-31,946,70184-FA-431,Kitchen,606.0,237.0,PayPal,143622.0,Completed,Campaign A,Google Ads,East,143622.0,False,0.0,5
947,2025-04-26,947,92478-KS-426,Fitness,248.0,225.0,credit card,55800.0,Completed,Campaign C,Social Media,West,55800.0,False,0.0,3
948,2025-06-03,948,20873-CL-828,Health,506.0,65.0,Google Pay,25339.175686190705,Completed,Campaign C,Social Media,North,32890.0,True,7550.824313809297,8
949,2024-11-24,949,20617-QJ-880,Home,857.0,72.0,Google Pay,61704.0,Completed,Campaign A,Google Ads,South,61704.0,False,0.0,10
950,2025-01-19,950,34559-CU-909,Kitchen,246.0,19.0,Google Pay,4674.0,Completed,Campaign C,Social Media,East,4674.0,False,0.0,6
951,2025-03-09,951,07817-EF-997,Clothing - Shirts,312.0,413.0,PayPal,128856.0,Completed,Campaign C,Social Media,West,128856.0,False,0.0,5
952,2024-08-19,952,52995-HL-186,Food - Produce,391.0,165.0,Google Pay,64515.0,Completed,Campaign A,Google Ads,North,64515.0,False,0.0,3
953,2025-06-28,953,76300-UM-252,Home,272.0,120.0,PayPal,32640.0,Completed,Campaign C,Social Media,South,32640.0,False,0.0,10
954,2024-08-18,954,04825-DY-176,Health,86.0,36.0,Apple Pay,2707.257263317934,Returned,Campaign A,Google Ads,East,3096.0,True,388.7427366820661,5
955,2025-06-28,955,77230-WK-677,Food - Spices,452.0,289.0,PayPal,130628.0,Pending,Campaign B,Email Marketing,West,130628.0,False,0.0,2
956,2025-05-14,956,64090-UJ-282,Art Supplies,338.0,283.0,Apple Pay,95654.0,Completed,Campaign C,Social Media,North,95654.0,False,0.0,10
957,2025-04-18,957,81705-LF-603,Food - Breakfast,416.0,312.0,debit card,129792.0,Completed,Campaign B,Email Marketing,South,129792.0,False,0.0,2
959,2024-09-01,959,57154-NC-813,Food - Prepared Meals,692.0,383.0,Apple Pay,265036.0,Completed,Campaign A,Google Ads,West,265036.0,False,0.0,3
961,2024-09-16,961,07790-BK-702,Home,605.0,355.0,debit card,214775.0,Completed,Campaign A,Google Ads,South,214775.0,False,0.0,7
962,2025-03-31,962,38467-YT-223,Clothing - Dresses,557.0,142.0,debit card,79094.0,Completed,Campaign C,Social Media,East,79094.0,False,0.0,6
964,2024-12-17,964,87724-TJ-910,Outdoor,858.0,153.0,Venmo,131274.0,Completed,Campaign A,Google Ads,North,131274.0,False,0.0,6
965,2024-08-29,965,22256-ZH-877,Kitchen,418.0,346.0,Apple Pay,144628.0,Returned,Campaign A,Google Ads,South,144628.0,False,0.0,10
966,2025-05-09,966,31969-EN-402,Food - Condiments,58.0,152.0,Apple Pay,8816.0,Completed,Campaign B,Email Marketing,East,8816.0,False,0.0,1
968,2025-02-23,968,01494-BJ-329,Toys,379.0,177.0,Venmo,67083.0,Completed,Campaign C,Social Media,North,67083.0,False,0.0,6
969,2024-11-08,969,48515-JT-728,Clothing - Bottoms,92.0,237.0,Apple Pay,21804.0,Returned,Campaign A,Google Ads,South,21804.0,False,0.0,5
970,2025-06-26,970,53322-MU-110,Kitchen,819.0,144.0,debit card,95420.81017767673,Completed,Campaign C,Social Media,East,117936.0,True,22515.189822323275,9
971,2025-02-24,971,83667-WQ-754,Fitness,82.0,130.0,Apple Pay,10660.0,Completed,Campaign C,Social Media,West,10660.0,False,0.0,6
972,2025-02-11,972,90234-OX-012,Food - Frozen,662.0,183.0,PayPal,121146.0,Completed,Campaign B,Email Marketing,North,121146.0,False,0.0,1
973,2025-06-18,973,82910-PP-432,Food - Cereals,693.0,77.0,credit card,53361.0,Completed,Campaign B,Email Marketing,South,53361.0,False,0.0,2
974,2025-06-17,974,44061-AS-334,Food - Pasta,481.0,391.0,Venmo,188071.0,Completed,Campaign B,Email Marketing,East,188071.0,False,0.0,2
976,2024-08-28,976,20694-DN-852,Kitchen,551.0,461.0,PayPal,254011.0,Completed,Campaign A,Google Ads,North,254011.0,False,0.0,10
977,2024-09-28,977,96602-FF-458,Tools,564.0,25.0,Google Pay,14100.0,Completed,Campaign A,Google Ads,South,14100.0,False,0.0,10
978,2025-05-27,978,75497-VP-346,Food - Condiments,179.0,208.0,PayPal,37232.0,Cancelled,Campaign B,Email Marketing,East,37232.0,False,0.0,2
979,2025-02-01,979,05633-RX-976,Health,136.0,372.0,debit card,50592.0,Completed,Campaign C,Social Media,West,50592.0,False,0.0,8
980,2024-09-28,980,77777-DC-886,Clothing - Activewear,418.0,250.0,PayPal,104500.0,Completed,Campaign A,Google Ads,North,104500.0,False,0.0,8
981,2025-07-29,981,41391-TW-815,Food - Bread,713.0,369.0,Google Pay,263097.0,Returned,Campaign C,Social Media,South,263097.0,False,0.0,1
982,2025-04-21,982,11004-EQ-837,Pets,225.0,293.0,credit card,65925.0,Pending,Campaign C,Social Media,East,65925.0,False,0.0,4
984,2025-03-07,984,14303-JL-285,Home,203.0,93.0,debit card,18879.0,Completed,Campaign C,Social Media,North,18879.0,False,0.0,6
987,2025-01-21,987,02561-SP-680,Kitchen,288.0,474.0,PayPal,136512.0,Completed,Campaign C,Social Media,West,136512.0,False,0.0,10
988,2025-06-14,988,36780-AD-413,Food - Condiments,727.0,226.0,Apple Pay,164302.0,Pending,Campaign B,Email Marketing,North,164302.0,False,0.0,2
989,2025-01-28,989,48771-MV-961,Outdoor,592.0,423.0,Venmo,218653.85443917982,Completed,Campaign C,Social Media,South,250416.0,True,31762.145560820183,6
990,2024-08-20,990,61714-TO-024,Food - Snacks,41.0,220.0,Apple Pay,7043.264370501351,Completed,Campaign A,Google Ads,East,9020.0,True,1976.7356294986491,3
991,2025-07-12,991,36904-UY-080,Kitchen,651.0,183.0,Venmo,119133.0,Completed,Campaign C,Social Media,West,119133.0,False,0.0,6
992,2025-03-13,992,57226-NV-574,Accessories,790.0,442.0,debit card,303129.9712324854,Completed,Campaign C,Social Media,North,349180.0,True,46050.02876751465,5
993,2025-05-21,993,13398-UP-671,Fitness,154.0,456.0,credit card,70224.0,Completed,Campaign C,Social Media,South,70224.0,False,0.0,5
994,2024-08-28,994,95328-KY-183,Food - Breakfast,993.0,438.0,credit card,434934.0,Completed,Campaign A,Google Ads,East,434934.0,False,0.0,1
995,2025-02-10,995,77950-ZR-193,Food - Frozen,480.0,189.0,debit card,68792.1814897794,Completed,Campaign B,Email Marketing,West,90720.0,True,21927.8185102206,1
996,2024-08-08,996,08945-WO-666,Food - Dairy,336.0,355.0,Apple Pay,119280.0,Completed,Campaign A,Google Ads,North,119280.0,False,0.0,1
997,2025-04-14,997,60685-UJ-952,Home,432.0,392.0,credit card,169344.0,Completed,Campaign C,Social Media,South,169344.0,False,0.0,9
998,2025-05-26,998,47971-LR-182,Food - Snacks,416.0,371.0,Venmo,154336.0,Completed,Campaign B,Email Marketing,East,154336.0,False,0.0,2
999,2025-02-27,999,47062-HG-859,Kitchen,958.0,173.0,Google Pay,128106.26843088277,Completed,Campaign C,Social Media,West,165734.0,True,37627.731569117226,7
1000,2024-11-13,1000,76395-AV-970,Food - Pasta,753.0,494.0,Google Pay,371982.0,Returned,Campaign A,Google Ads,North,371982.0,False,0.0,2
1,2024-10-25,1,49861-LV-826,Food - Prepared Meals,920.0,259.0,debit card,238280.0,Completed,Campaign A,Google Ads,South,238280.0,False,0.0,3
2,2024-08-21,2,42426-RJ-956,Food - Snacks,547.0,222.0,PayPal,121434.0,Cancelled,Campaign A,Google Ads,East,121434.0,False,0.0,2
4,2024-12-09,4,74066-SF-183,Outdoor,925.0,30.0,credit card,23354.139164081684,Pending,Campaign A,Google Ads,North,27750.0,True,4395.860835918316,3
5,2024-10-27,5,64236-BQ-946,Gaming,559.0,110.0,Apple Pay,61490.0,Pending,Campaign A,Google Ads,South,61490.0,False,0.0,5
6,2025-05-24,6,68831-CM-203,Home,922.0,401.0,Apple Pay,348634.3236955285,Cancelled,Campaign C,Social Media,East,369722.0,True,21087.67630447153,6
9,2025-06-02,9,66501-IU-922,Food - Salads,541.0,180.0,Apple Pay,86276.6271668409,Completed,Campaign B,Email Marketing,South,97380.0,True,11103.372833159092,3
10,2025-03-29,10,55368-ZG-313,Food - Bakery,434.0,397.0,Google Pay,172298.0,Returned,Campaign B,Email Marketing,East,172298.0,False,0.0,2
12,2025-03-09,12,13779-PL-569,Food - Beverages,728.0,135.0,Google Pay,98280.0,Completed,Campaign B,Email Marketing,North,98280.0,False,0.0,3
13,2024-08-13,13,18293-VM-451,Food - Snacks,32.0,50.0,Google Pay,1281.9919775226776,Completed,Campaign A,Google Ads,South,1600.0,True,318.0080224773224,1
15,2025-05-11,15,30420-WX-756,Garden,222.0,324.0,Google Pay,71928.0,Completed,Campaign C,Social Media,West,71928.0,False,0.0,9
16,2025-01-14,16,94253-AU-994,Food - Snacks,626.0,113.0,Google Pay,70738.0,Completed,Campaign B,Email Marketing,North,70738.0,False,0.0,1
17,2024-09-02,17,84232-HV-182,Food - Bakery,689.0,290.0,debit card,199810.0,Completed,Campaign A,Google Ads,South,199810.0,False,0.0,2
18,2025-05-13,18,00896-RG-445,Home,279.0,85.0,Apple Pay,23715.0,Cancelled,Campaign C,Social Media,East,23715.0,False,0.0,10
19,2025-01-22,19,26691-SS-432,Food - Salads,679.0,162.0,Apple Pay,97044.93853273602,Completed,Campaign B,Email Marketing,West,109998.0,True,12953.061467263982,1
20,2025-02-19,20,83205-KL-386,Food - Prepared Meals,785.0,379.0,Venmo,297515.0,Completed,Campaign B,Email Marketing,North,297515.0,False,0.0,1
22,2024-09-05,22,93645-FF-273,Garden,632.0,124.0,PayPal,78368.0,Completed,Campaign A,Google Ads,East,78368.0,False,0.0,10
23,2024-10-15,23,67751-ZM-337,Food - Grains,929.0,60.0,PayPal,44502.1781001968,Completed,Campaign A,Google Ads,West,55740.0,True,11237.8218998032,3
24,2024-12-25,24,19586-OX-035,Fitness,758.0,149.0,Venmo,104051.29765559678,Completed,Campaign A,Google Ads,North,112942.0,True,8890.70234440323,6
25,2024-09-19,25,38817-JH-445,Home,768.0,295.0,credit card,226560.0,Returned,Campaign A,Google Ads,South,226560.0,False,0.0,7
26,2024-09-13,26,62734-NM-443,Food - Frozen Foods,440.0,464.0,Venmo,204160.0,Completed,Campaign A,Google Ads,East,204160.0,False,0.0,2
27,2025-06-06,27,55961-CV-247,Smart Home,209.0,178.0,Apple Pay,37202.0,Completed,Campaign C,Social Media,West,37202.0,False,0.0,6
28,2024-08-23,28,35225-OS-880,Food - Baking,959.0,85.0,debit card,81515.0,Completed,Campaign A,Google Ads,North,81515.0,False,0.0,2
29,2025-05-29,29,73311-IS-082,Travel,228.0,452.0,Venmo,103056.0,Completed,Campaign C,Social Media,South,103056.0,False,0.0,8
30,2025-03-25,30,69395-CE-426,Clothing - Tops,769.0,123.0,Apple Pay,94587.0,Completed,Campaign C,Social Media,East,94587.0,False,0.0,4
31,2024-08-25,31,39841-UB-571,Accessories,405.0,95.0,PayPal,38475.0,Completed,Campaign A,Google Ads,West,38475.0,False,0.0,6
32,2024-12-24,32,97703-ZJ-416,Kitchen,756.0,441.0,PayPal,333396.0,Completed,Campaign A,Google Ads,North,333396.0,False,0.0,10
33,2024-08-26,33,43697-EL-580,Food - Fruits,70.0,293.0,Google Pay,20510.0,Completed,Campaign A,Google Ads,South,20510.0,False,0.0,2
34,2025-06-07,34,69194-KG-927,Food - Dips,675.0,190.0,debit card,120602.8578881933,Cancelled,Campaign B,Email Marketing,East,128250.0,True,7647.142111806686,3
35,2024-10-16,35,03419-HW-443,Food - Deli,23.0,93.0,credit card,2139.0,Completed,Campaign A,Google Ads,West,2139.0,False,0.0,3
37,2024-12-31,37,51131-LL-669,Food - Beverages,463.0,90.0,Google Pay,33827.883028901175,Completed,Campaign A,Google Ads,South,41670.0,True,7842.116971098827,2
40,2025-07-19,40,69634-GW-108,Food - Prepared Foods,141.0,349.0,Venmo,49209.0,Completed,Campaign C,Social Media,North,49209.0,False,0.0,1
42,2025-04-19,42,38960-AL-953,Garden,318.0,289.0,Apple Pay,91902.0,Completed,Campaign C,Social Media,East,91902.0,False,0.0,7
43,2025-07-17,43,59624-XY-128,Food - Snacks,506.0,451.0,credit card,204130.4073023689,Cancelled,Campaign C,Social Media,West,228206.0,True,24075.592697631095,2
44,2024-08-16,44,56029-ZS-166,Clothing,501.0,329.0,Venmo,164829.0,Completed,Campaign A,Google Ads,North,164829.0,False,0.0,7
45,2025-07-22,45,62367-ZL-182,Food - Gourmet Rice,852.0,337.0,Venmo,287124.0,Completed,Campaign C,Social Media,South,287124.0,False,0.0,1
47,2025-02-17,47,88609-QY-807,Office,124.0,308.0,Google Pay,38192.0,Completed,Campaign C,Social Media,West,38192.0,False,0.0,8
49,2025-03-04,49,51357-TJ-237,Kitchen,751.0,493.0,credit card,370243.0,Completed,Campaign C,Social Media,South,370243.0,False,0.0,6
51,2024-09-09,51,25326-PT-657,Food - Condiments,850.0,460.0,debit card,391000.0,Cancelled,Campaign A,Google Ads,West,391000.0,False,0.0,2
52,2025-03-13,52,21474-KF-062,Home,313.0,367.0,credit card,114871.0,Returned,Campaign C,Social Media,North,114871.0,False,0.0,10
53,2025-04-23,53,33799-HH-498,Gaming,192.0,139.0,Apple Pay,22699.486043714453,Completed,Campaign C,Social Media,South,26688.0,True,3988.513956285549,5
54,2025-06-21,54,55611-GT-298,Food - Dairy,688.0,337.0,Venmo,231856.0,Completed,Campaign B,Email Marketing,East,231856.0,False,0.0,1
55,2025-05-08,55,23314-RM-009,Smart Home,9.0,14.0,PayPal,119.24748857916661,Completed,Campaign C,Social Media,West,126.0,True,6.7525114208333905,9
